gesture,confidence,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62
closedFist,0.9758345484733582,0.0,0.0,-6.0973395e-07,-0.39208695,0.06506383,0.0068217632,-0.6835895,0.020146525,0.0065053473,-0.84741116,-0.062315054,-0.0034357873,-0.9374805,-0.099332,-0.011180824,-0.78064066,-0.2739663,0.040652942,-0.940763,-0.25129673,0.012585584,-0.8360429,-0.14332351,-0.011560297,-0.69689685,-0.11538037,-0.023575408,-0.7783911,-0.29774317,0.024103627,-0.9608085,-0.2772131,-0.00042368425,-0.84424055,-0.14305714,-0.016058784,-0.729016,-0.10667102,-0.020801505,-0.76874363,-0.30599874,0.0020323608,-0.9580804,-0.28613055,-0.019513836,-0.8500909,-0.14812765,-0.018879248,-0.74466914,-0.111149885,-0.012136964,-0.735317,-0.28862464,-0.02109007,-0.9210424,-0.2597047,-0.026518103,-0.8375873,-0.16408928,-0.015521678,-0.73708946,-0.13497517,-0.0035733748
closedFist,0.9634726643562317,0.0,0.0,-1.15169e-06,-0.26001588,0.13697934,-0.0057693017,-0.54012805,0.19316886,-0.013203264,-0.74494547,0.15232164,-0.032657817,-0.7402554,0.061570916,-0.04825418,-0.7470141,-0.0348558,0.03246256,-0.999886,-0.015101605,-0.004766085,-0.87981457,0.048551776,-0.036512475,-0.7274542,0.06325872,-0.053401742,-0.7201698,-0.118523985,0.01593009,-0.95128554,-0.08053056,-0.019573862,-0.8221019,0.0019244516,-0.03864627,-0.6773184,0.018765986,-0.043246716,-0.6816533,-0.20112301,-0.0081072375,-0.8890618,-0.15524703,-0.042140197,-0.76415414,-0.059403382,-0.04207327,-0.61264694,-0.037279002,-0.031002294,-0.6234693,-0.27982968,-0.034607604,-0.82394886,-0.25797993,-0.046587095,-0.75352126,-0.15708596,-0.034260742,-0.62622255,-0.10460912,-0.019679252
closedFist,0.9814934134483337,0.0,0.0,-1.2489176e-06,0.11205738,-0.20401976,-0.040320005,0.37139556,-0.3777676,-0.061093114,0.61980385,-0.47684887,-0.07755588,0.8543766,-0.5196544,-0.08684495,0.9132135,-0.29274443,-0.037078064,0.7706936,-0.2591834,-0.08779189,0.48625824,-0.19609207,-0.12098362,0.3011065,-0.16549413,-0.13632071,0.94801563,-0.08252339,-0.03692842,0.6639074,-0.039869294,-0.084949136,0.3507026,-0.019299861,-0.10416605,0.17596084,-0.02455342,-0.10845987,0.8920043,0.105422184,-0.042391583,0.6202035,0.14847362,-0.089124866,0.3438729,0.12376877,-0.08554763,0.1914212,0.0814386,-0.0727216,0.7804209,0.265967,-0.051725745,0.57269406,0.30793133,-0.085090086,0.35483697,0.2600151,-0.07905608,0.23343717,0.20409733,-0.06430621
closedFist,0.9596813917160034,0.0,0.0,-9.4303834e-07,0.07832322,-0.20845279,-0.02830292,0.3504712,-0.35106614,-0.03923929,0.58994967,-0.38946623,-0.050408937,0.73811173,-0.42096725,-0.05331663,0.7170065,-0.37993097,-0.010856251,0.9270263,-0.35184872,-0.05785536,0.69943774,-0.3001304,-0.0832798,0.5189708,-0.2994009,-0.09169423,0.7682167,-0.22218992,-0.01724206,0.9809527,-0.19424684,-0.063323826,0.7079997,-0.15175334,-0.07248723,0.5304124,-0.165122,-0.06535319,0.7779694,-0.071491875,-0.031274557,0.9594665,-0.03635427,-0.06952143,0.7131646,-0.020246418,-0.051449176,0.55325156,-0.046344046,-0.028622327,0.7421503,0.06784911,-0.049150422,0.88433206,0.108658366,-0.068338074,0.7084677,0.09798794,-0.049142804,0.59355867,0.062208846,-0.027983742
closedFist,0.787343442440033,0.0,0.0,-7.516195e-08,0.24433173,0.062164284,0.004425219,0.510562,0.043704797,0.0046572657,0.7230861,-0.0018863358,0.0019255057,0.87604135,-0.029681563,-0.0017552119,0.57530457,0.06517525,0.00092875125,0.7858098,0.0018393348,-0.013623801,0.9151156,-0.06423717,-0.025834538,0.992514,-0.12213043,-0.033548977,0.54903126,-7.2681833e-06,-0.0073830676,0.74633896,-0.08252113,-0.019534066,0.84561384,-0.16099183,-0.028911,0.9086748,-0.23212773,-0.03520047,0.5030571,-0.072014734,-0.016239272,0.69335175,-0.15420832,-0.026906773,0.7914826,-0.23644866,-0.02925644,0.85526866,-0.31429285,-0.03036752,0.43544024,-0.14926268,-0.0245825,0.5936112,-0.21587145,-0.032422412,0.6751345,-0.27058938,-0.031592283,0.7317968,-0.32874393,-0.029750936
closedFist,0.9663993120193481,0.0,0.0,-5.5111833e-08,0.26528388,0.15915655,-0.008693956,0.536277,0.20823784,-0.008271531,0.7685883,0.17103957,-0.0100052925,0.95254016,0.10443336,-0.010259899,0.6486159,0.15976137,0.013326501,0.84948796,0.18578267,-0.0026333625,0.9048683,0.19033486,-0.015050915,0.98524374,0.171157,-0.022670303,0.6883999,0.023343487,0.0093645705,0.87384486,0.03946786,-0.009894752,0.69757366,0.07113583,-0.01755661,0.5945286,0.056882653,-0.01733888,0.694459,-0.118692905,0.0018165805,0.8632952,-0.10582712,-0.018260084,0.675657,-0.053120196,-0.011880956,0.57073224,-0.0566094,-0.0013752376,0.6624611,-0.26282394,-0.006508043,0.8092127,-0.24719758,-0.014261869,0.6924441,-0.18558991,-0.0016892698,0.5944335,-0.17681657,0.011181567
closedFist,0.9969695210456848,0.0,0.0,-2.2968081e-07,0.18353155,0.1740053,-0.029434023,0.50660247,0.28935525,-0.036627475,0.78586584,0.3304317,-0.045487545,0.933069,0.24124403,-0.046547506,0.79835117,0.074761406,0.017246693,0.9947265,0.10256387,-0.01563717,0.8230688,0.16254924,-0.035305638,0.811433,0.18376696,-0.04381321,0.8209382,-0.046731696,0.017850555,0.9590849,-0.02712669,-0.016604083,0.77830726,0.030036747,-0.028213026,0.80369747,0.03780424,-0.027817292,0.804597,-0.18696861,0.0091926465,0.9563737,-0.20308816,-0.02356458,0.77336293,-0.12804097,-0.014746888,0.7537834,-0.103802554,0.00077791035,0.7780196,-0.3427514,-0.0032433085,0.9209943,-0.36272252,-0.0141209755,0.81835467,-0.2989841,0.00079290255,0.7717002,-0.26291573,0.017093651
closedFist,0.7739584445953369,0.0,0.0,-8.6740766e-07,-0.09357271,-0.31836995,-0.051501263,-0.34714958,-0.56507903,-0.10306224,-0.596962,-0.7264555,-0.14873324,-0.70242757,-0.7117553,-0.19386034,-0.32748327,-0.3816554,-0.1369877,-0.5514073,-0.31550726,-0.21020207,-0.71589726,-0.3555709,-0.26131943,-0.835375,-0.38927928,-0.29109162,-0.20258512,-0.075401366,-0.14274028,-0.5892282,0.025722915,-0.20128505,-0.7455386,-0.0146717485,-0.2282271,-0.7942596,-0.05245071,-0.25065237,-0.052063704,0.19327517,-0.14736938,-0.3260921,0.26958764,-0.21044043,-0.33338454,0.25973475,-0.22005782,-0.2626189,0.2577183,-0.22191484,0.10420694,0.41068527,-0.15498127,0.10554064,0.5310561,-0.20249087,0.2511469,0.50443465,-0.20373438,0.4138104,0.46988422,-0.20044173
closedFist,0.9910242557525635,0.0,0.0,-8.0427816e-07,-0.13740781,-0.1948182,-0.05174783,-0.42020956,-0.35919672,-0.07348176,-0.67771757,-0.4351259,-0.09338384,-0.88359493,-0.46825212,-0.100266494,-0.7380383,-0.26714802,-0.019554531,-0.90913755,-0.31031036,-0.08851454,-0.66773903,-0.28663892,-0.11668995,-0.5896715,-0.25579908,-0.12716785,-0.7469098,-0.11177196,-0.024154179,-0.9358399,-0.15624438,-0.09861198,-0.63990825,-0.16050188,-0.106560536,-0.58523524,-0.13400766,-0.09460186,-0.69663924,0.041697673,-0.04163505,-0.8193171,0.003394089,-0.11786665,-0.551886,-0.02798089,-0.09205988,-0.52047044,-0.009130265,-0.057274483,-0.61045754,0.19184881,-0.06314141,-0.66422516,0.14440206,-0.105619125,-0.49053848,0.0923564,-0.08236767,-0.46676856,0.09509018,-0.0551254
closedFist,0.9907214045524597,0.0,0.0,-6.2881776e-07,-0.17723212,-0.16341057,-0.03548393,-0.4131557,-0.28591132,-0.06416783,-0.585035,-0.2958023,-0.09600439,-0.72797674,-0.24166998,-0.11995952,-0.7500578,-0.21150663,-0.03182123,-0.9299865,-0.29423308,-0.11174284,-0.7429089,-0.31753778,-0.15797503,-0.59045607,-0.2940301,-0.17829095,-0.7523088,-0.06433181,-0.049677774,-0.98870945,-0.1498455,-0.13092302,-0.712466,-0.19243868,-0.15143329,-0.56365305,-0.17082208,-0.14770557,-0.70180327,0.081456035,-0.07711877,-0.8704845,-0.0069803656,-0.1596609,-0.60411835,-0.059448205,-0.14478238,-0.49686706,-0.033035647,-0.115995474,-0.59700274,0.2281708,-0.107010275,-0.65637773,0.11724819,-0.1621035,-0.4743281,0.059881706,-0.14398359,-0.4083417,0.08155877,-0.11891845
closedFist,0.576262891292572,0.0,0.0,-1.7191588e-06,0.051075324,0.32266343,-0.041829,0.114314884,0.6623034,-0.0830388,0.11305153,0.8876317,-0.12041438,-0.01447137,0.9998953,-0.14845909,-0.24347214,0.67300624,-0.11349249,-0.21867016,0.7050097,-0.17603774,-0.049868613,0.5368651,-0.1944795,0.07333333,0.45671126,-0.19990677,-0.29772368,0.63202304,-0.119847424,-0.26003164,0.6708545,-0.19157931,-0.08953753,0.47907048,-0.19299765,0.030800624,0.33015978,-0.1851933,-0.33470243,0.5703588,-0.12699863,-0.26271898,0.64899147,-0.19325103,-0.09815978,0.44887975,-0.16485162,0.008130698,0.2974167,-0.13341822,-0.3022803,0.49476707,-0.13625385,-0.2257155,0.5662225,-0.17515647,-0.099192165,0.44471115,-0.15296589,-0.02544875,0.34790337,-0.12895696
closedFist,0.8847280740737915,0.0,0.0,-9.050237e-07,0.29413927,0.3421824,-0.050023913,0.40560004,0.7022703,-0.116003245,0.26839727,0.9574221,-0.16684574,-0.06702037,0.9977516,-0.20431739,0.35411268,0.3233757,-0.25407228,0.31907046,0.67398185,-0.3299843,0.2936911,0.6972146,-0.3298054,0.3410533,0.57799053,-0.31156474,0.0508059,0.19680965,-0.25544888,-0.13617313,0.62108505,-0.33365208,-0.13677725,0.6707856,-0.3128935,-0.01385709,0.53520256,-0.2889474,-0.30182183,0.12499557,-0.24771252,-0.48414546,0.58192736,-0.3090481,-0.46653143,0.6577946,-0.26923183,-0.31991717,0.55424297,-0.22907469,-0.6267719,0.09936784,-0.24110343,-0.82210034,0.45847628,-0.29235935,-0.7969965,0.58320105,-0.28270248,-0.65897006,0.5512069,-0.26494887
closedFist,0.7755621671676636,0.0,0.0,-7.95806e-07,-0.30619535,0.15166955,-0.020366244,-0.6580598,0.18896312,-0.02273259,-0.90341276,0.13030821,-0.027475853,-0.9671672,0.026699118,-0.025822163,-0.7554152,-0.07800478,0.012084014,-0.9973736,-0.0724297,-0.016170805,-0.86134756,0.0037048734,-0.03608024,-0.7019328,0.020652473,-0.04369725,-0.7114913,-0.18220007,0.013111611,-0.9803141,-0.1635108,-0.016902566,-0.8529006,-0.068567805,-0.02680862,-0.69518185,-0.048252676,-0.023020795,-0.65084136,-0.2611867,0.007780698,-0.8936503,-0.21866445,-0.020457769,-0.7897626,-0.121429205,-0.017294817,-0.64455795,-0.09727773,-0.0038875397,-0.57290024,-0.3162915,0.00019828956,-0.786382,-0.27769557,-0.013730977,-0.7426292,-0.18851535,-0.006033321,-0.63769615,-0.15446731,0.0066602747
closedFist,0.7818506956100464,0.0,0.0,-9.687765e-07,-0.26806575,0.11724359,-0.07793588,-0.5378498,0.069545105,-0.101757444,-0.7875701,-0.01268749,-0.1137108,-0.9973306,-0.0730182,-0.11549034,-0.63245803,-0.23767859,-0.022866601,-0.9133527,-0.11032087,-0.067421526,-0.82103723,-0.0022462336,-0.0976086,-0.6785987,0.0048056412,-0.108153164,-0.6065414,-0.2847774,0.010298304,-0.8595527,-0.123792894,-0.03114282,-0.75168175,-0.012616346,-0.051332053,-0.62315875,-0.0007881158,-0.054635815,-0.57775,-0.28846785,0.03198216,-0.80587983,-0.12232814,-0.014834401,-0.69915974,-0.01658621,-0.018359445,-0.5818326,0.00010195083,-0.007278563,-0.56146425,-0.26506412,0.048097264,-0.7500265,-0.13484992,0.013510385,-0.66615015,-0.056038003,0.012944131,-0.5691905,-0.048139162,0.025518337
closedFist,0.7835990190505981,0.0,0.0,-7.7507696e-07,-0.13588788,0.11227616,-0.07576885,-0.30481538,0.13653393,-0.1077236,-0.47127423,0.12074427,-0.1313197,-0.60985947,0.102070004,-0.14609845,-0.67359203,-0.14406163,-0.04167326,-0.9497807,-0.0047102612,-0.09023222,-0.89680606,0.116839625,-0.12878673,-0.7616924,0.16043417,-0.14740811,-0.719294,-0.15792479,-0.020273853,-0.999798,-0.02009489,-0.06638042,-0.92307323,0.10084859,-0.09236433,-0.78425467,0.145232,-0.09992402,-0.73639184,-0.14752772,-0.009901971,-0.96747535,0.007478652,-0.052237045,-0.8815353,0.11242542,-0.063292205,-0.75031304,0.13634932,-0.06000803,-0.72799313,-0.1218527,-0.006923502,-0.92143416,-0.005519028,-0.03793095,-0.87118495,0.08033314,-0.04233385,-0.76874405,0.10589118,-0.035531495
closedFist,0.992538332939148,0.0,0.0,-1.1812737e-06,0.17469648,-0.19492677,-0.03395768,0.46332967,-0.30847788,-0.04908579,0.7384249,-0.24651286,-0.06943866,0.8822789,-0.12776569,-0.07771335,0.69002247,-0.28066832,0.020042691,0.95653427,-0.2916199,-0.05365837,0.73380476,-0.2812144,-0.09080993,0.6233223,-0.26738212,-0.10251649,0.67452204,-0.13800816,0.007538357,0.9315554,-0.12072966,-0.065405644,0.6854768,-0.13558286,-0.078143395,0.618884,-0.13376947,-0.06530085,0.6307684,0.0019773804,-0.019839006,0.826732,0.018709952,-0.08922245,0.5842565,-0.015941758,-0.06591648,0.5349655,-0.01693314,-0.029390069,0.56055796,0.15035641,-0.052076492,0.6961807,0.1458321,-0.08049428,0.5260012,0.105088964,-0.05270168,0.46958938,0.1008682,-0.022081355
closedFist,0.9829646348953247,0.0,0.0,-1.2755116e-06,0.14209472,-0.20902832,-0.050430182,0.4293209,-0.34949765,-0.06971908,0.71491224,-0.38652834,-0.08842376,0.92502,-0.37991855,-0.09463532,0.6909986,-0.2414715,-0.005787547,0.8968235,-0.21953897,-0.07676862,0.67837536,-0.21325311,-0.10787255,0.59140015,-0.20970307,-0.11857416,0.66575897,-0.08714584,-0.011043009,0.8625332,-0.0694535,-0.08072252,0.6024786,-0.09374354,-0.090831324,0.5647468,-0.09752825,-0.08151593,0.6085648,0.051939018,-0.030822866,0.76971346,0.07169694,-0.10564347,0.5159676,0.025787564,-0.08245227,0.48197868,0.018187338,-0.048441645,0.5288108,0.18587752,-0.05506833,0.63113064,0.18156141,-0.09405458,0.45306626,0.12873176,-0.07069952,0.40605792,0.116470076,-0.043297056
closedFist,0.987714946269989,0.0,0.0,-1.053114e-06,0.13969927,-0.23423715,-0.018148685,0.36565104,-0.37604707,-0.031687263,0.5774547,-0.37711468,-0.04970436,0.7123971,-0.30814862,-0.060575582,0.675488,-0.3148118,-0.004160566,0.9411052,-0.33811375,-0.0669244,0.8068579,-0.32450095,-0.09992708,0.63620144,-0.30964714,-0.11040543,0.6857619,-0.14999056,-0.023187561,0.94899535,-0.1651492,-0.08708098,0.6988473,-0.16978896,-0.0974551,0.5526703,-0.17405163,-0.08631992,0.65000767,0.004871301,-0.050799575,0.8471544,-0.0029698648,-0.11236531,0.59158343,-0.02978389,-0.08909638,0.47636995,-0.03551044,-0.055825938,0.5771693,0.16114181,-0.08063251,0.7043508,0.1335339,-0.11328139,0.5222459,0.09011257,-0.08640294,0.44157922,0.07408285,-0.05674922
closedFist,0.994728147983551,0.0,0.0,-4.8874074e-07,0.3070225,0.073517084,-0.024983313,0.47185484,0.12949388,-0.095342666,0.53030246,0.21433933,-0.17799668,0.54027206,0.25919378,-0.25455418,0.81731385,-0.28523234,-0.08918643,0.99751025,-0.07052154,-0.16726263,0.8953113,0.07049092,-0.21309972,0.7780652,0.050049324,-0.24351092,0.6748303,-0.35638085,-0.12654434,0.8421541,-0.0016351432,-0.18539336,0.73118776,0.13068311,-0.20531122,0.6387675,0.0651509,-0.22590229,0.51592183,-0.3302167,-0.1672644,0.70790935,0.026202625,-0.21564478,0.6152668,0.14370053,-0.20854883,0.50635254,0.061602015,-0.20803651,0.37984008,-0.24889457,-0.21274571,0.5442427,0.07800872,-0.23951156,0.48116502,0.16264328,-0.22707652,0.38595992,0.09263301,-0.21941727
closedFist,0.9476519227027893,0.0,0.0,-1.9769031e-07,0.24425751,0.173851,-0.061487835,0.58087224,0.23973995,-0.07160606,0.83965546,0.2654056,-0.06838749,0.93276244,0.2055111,-0.052956372,0.6967466,-0.14424549,-0.032828256,0.99948585,0.032061927,-0.05075021,0.85266256,0.12191041,-0.06371486,0.72571105,0.09475428,-0.068635374,0.6426519,-0.20083043,0.0007084104,0.91874987,-0.0074226004,-0.012071449,0.79864824,0.07996762,-0.021640243,0.69552994,0.05351843,-0.027187569,0.58843625,-0.19894546,0.028478166,0.8349812,-0.025142593,0.016271316,0.74171233,0.054001775,0.013295531,0.65218425,0.03226973,0.013114219,0.54220337,-0.1755968,0.051881477,0.7468992,-0.036556557,0.049084265,0.68449295,0.021325782,0.052568402,0.60469705,0.006719036,0.0557362
closedFist,0.9148445725440979,0.0,0.0,6.937765e-08,0.19179711,0.1695408,-0.057785448,0.47975475,0.20424214,-0.072769105,0.74388474,0.113866925,-0.07802991,0.9660683,0.07239319,-0.077460006,0.5941033,-0.018295169,-0.027441544,0.86823297,0.0038026923,-0.04370021,0.9615254,0.04539593,-0.052778363,0.9971225,0.075807005,-0.05711967,0.5850305,-0.1335632,-0.0019897989,0.8408239,-0.056336194,-0.020042296,0.77550095,0.025060873,-0.026849085,0.6648654,0.05902634,-0.026654787,0.55671865,-0.1910608,0.017770683,0.7870215,-0.1089764,-0.0012570793,0.7307483,-0.033570047,-0.00046610215,0.640484,-0.004070471,0.0040165656,0.5228194,-0.22315297,0.033139117,0.7143383,-0.15416066,0.018813374,0.68350595,-0.08289965,0.019987041,0.60882443,-0.050183386,0.02485196
closedFist,0.9402130842208862,0.0,0.0,-2.0341542e-07,0.23318918,0.19792172,-0.055851873,0.4936098,0.2540721,-0.07340623,0.72191745,0.21685772,-0.07820042,0.87366754,0.18055059,-0.071650274,0.68218815,-0.06269063,-0.06529466,0.99610233,0.08820506,-0.08708093,0.89998966,0.21070708,-0.0916427,0.7736535,0.24230897,-0.088541284,0.7010655,-0.16772974,-0.03705604,0.9828763,0.014772193,-0.047816426,0.8924087,0.13343772,-0.04257131,0.7695305,0.16257887,-0.03736733,0.68644285,-0.20863655,-0.011860074,0.9212778,-0.03207729,-0.019700097,0.83431077,0.06480054,-0.011751661,0.7070596,0.09137973,-0.0053643356,0.6523433,-0.21106525,0.008831104,0.8323714,-0.06948962,0.003973392,0.774756,0.0057737567,0.009695401,0.6756401,0.030713812,0.01652423
closedFist,0.9967060685157776,0.0,0.0,-4.175257e-07,-0.084362894,-0.24139382,-0.05065472,-0.3340681,-0.4358573,-0.06703786,-0.63140523,-0.36937565,-0.08212522,-0.71829194,-0.20305094,-0.08549832,-0.5913094,-0.47857428,0.010417738,-0.82579315,-0.54441756,-0.04592353,-0.69018894,-0.48659462,-0.08410199,-0.55959296,-0.4419742,-0.1020789,-0.6875654,-0.3188434,0.006081593,-0.9421103,-0.33530295,-0.061264895,-0.68925905,-0.30242902,-0.087248296,-0.527428,-0.29180968,-0.08359882,-0.71052647,-0.16990064,-0.010093444,-0.92723006,-0.15839083,-0.07907447,-0.67235094,-0.16446565,-0.078219354,-0.5203206,-0.17552826,-0.05565844,-0.6750899,-0.013456225,-0.030831374,-0.793392,-0.005201689,-0.077739686,-0.606425,-0.029828317,-0.06947153,-0.47933382,-0.05899114,-0.04801927
closedFist,0.9972288608551025,0.0,0.0,-3.4605046e-07,-0.089874595,-0.2353911,-0.03936963,-0.33258116,-0.42985517,-0.054849476,-0.6160606,-0.3736248,-0.07184044,-0.6968069,-0.19939394,-0.08090352,-0.5866635,-0.46036598,0.01221934,-0.8089694,-0.5512435,-0.03678245,-0.72145754,-0.5025499,-0.075177625,-0.6106956,-0.44944566,-0.09670939,-0.6783406,-0.30725998,0.001662015,-0.9392972,-0.34310463,-0.060403742,-0.72171503,-0.3102396,-0.09129159,-0.55473465,-0.285153,-0.0947541,-0.69675654,-0.16142815,-0.017886093,-0.9182361,-0.16313572,-0.08228053,-0.6811162,-0.17416598,-0.088440835,-0.51550406,-0.17825186,-0.07362462,-0.65851325,-0.008399836,-0.04078468,-0.7750181,-0.012414522,-0.08820129,-0.5970917,-0.039658275,-0.08507908,-0.4595208,-0.063977815,-0.06951171
closedFist,0.9736518859863281,0.0,0.0,-1.0221773e-06,-0.10907053,-0.2598946,-0.04458663,-0.35482562,-0.47084475,-0.05634083,-0.6185189,-0.5850442,-0.06702957,-0.7978273,-0.602886,-0.06848977,-0.6702208,-0.45950222,-0.014896763,-0.8807417,-0.42923826,-0.08211162,-0.6760425,-0.34831524,-0.12429585,-0.48686004,-0.31114975,-0.14228228,-0.73417866,-0.28818303,-0.01552182,-0.9675867,-0.25117448,-0.09305947,-0.6906017,-0.20593874,-0.113646686,-0.4855994,-0.20041712,-0.10894186,-0.7395432,-0.12597503,-0.026964389,-0.92545813,-0.08768361,-0.09825875,-0.6640209,-0.08386528,-0.08775241,-0.4766383,-0.103167415,-0.061594013,-0.6834044,0.022924561,-0.042930126,-0.7976367,0.04904308,-0.08930914,-0.61537135,0.027544558,-0.0808063,-0.47846508,-0.015674753,-0.060966905
closedFist,0.9971693754196167,0.0,0.0,-1.2272716e-07,-0.028097503,-0.23816329,-0.047488157,-0.20523752,-0.46948156,-0.06768665,-0.40876365,-0.4719096,-0.08516452,-0.5508362,-0.34971341,-0.09230786,-0.73893356,-0.53726786,-0.009455887,-0.8698007,-0.49340326,-0.07349828,-0.609815,-0.41502008,-0.110116646,-0.46242973,-0.40248987,-0.12570523,-0.8394985,-0.34372646,-0.014776113,-0.9567744,-0.27619803,-0.07894711,-0.62584084,-0.2433692,-0.09262086,-0.49873555,-0.27797565,-0.086261325,-0.8511296,-0.1476906,-0.032483175,-0.9340646,-0.082662836,-0.09967511,-0.62616795,-0.08085973,-0.08858501,-0.5134758,-0.13149238,-0.06378571,-0.789022,0.040380567,-0.054308105,-0.8620516,0.078369275,-0.09494787,-0.642456,0.064837135,-0.07921291,-0.54355466,0.014216697,-0.05495616
closedFist,0.8714438676834106,0.0,0.0,2.0680437e-07,0.111918464,-0.08619632,-0.011223707,0.16688341,-0.19971704,-0.015212197,0.20789072,-0.28661308,-0.018855358,0.2570799,-0.37018523,-0.021840818,0.03957572,-0.52541023,0.00621905,0.04865062,-0.73208445,0.0064996514,0.05869584,-0.8582658,0.002968224,0.06800312,-0.95516795,-4.649561e-05,-0.018041933,-0.53356,0.008334353,-0.021269573,-0.75325984,0.0101957,-0.0052454704,-0.89425385,0.005512705,0.015962206,-0.99987257,0.0013509516,-0.067166284,-0.5228935,0.008272121,-0.07661274,-0.72314143,0.010266934,-0.06391428,-0.8524377,0.007035884,-0.046691306,-0.95240825,0.0038316275,-0.114979625,-0.4932875,0.006541091,-0.13238801,-0.6575811,0.008282838,-0.13312694,-0.7638977,0.008496969,-0.1273116,-0.84384114,0.008153961
closedFist,0.5369645357131958,0.0,0.0,-1.3988744e-06,-0.21440148,0.1552219,-0.07423824,-0.47455943,0.21756049,-0.10540066,-0.67072517,0.23730087,-0.1250476,-0.7751766,0.2397585,-0.13294344,-0.77981603,-0.1254047,-0.03613044,-0.9913336,0.13136837,-0.085102245,-0.8600929,0.19720212,-0.12580922,-0.7427061,0.17370558,-0.14351428,-0.7710559,-0.14340329,-0.0060511557,-0.9728416,0.10393092,-0.057370428,-0.8347781,0.18224965,-0.09078544,-0.7200788,0.17126553,-0.10270813,-0.75022125,-0.13373455,0.01614919,-0.9307645,0.08625868,-0.02833698,-0.8053034,0.16242607,-0.036491703,-0.6893112,0.14701152,-0.028659835,-0.72697514,-0.10746258,0.032808498,-0.9013779,0.05753521,0.0063976687,-0.8114886,0.12676682,0.011310483,-0.71812767,0.11735511,0.028750176
closedFist,0.9754231572151184,0.0,0.0,-1.7352735e-06,-0.2608509,0.1499086,0.012072243,-0.54127717,0.2023736,0.008440501,-0.74669,0.20667158,-0.0132502355,-0.91291773,0.18317142,-0.029471036,-0.7738727,0.0040419605,0.06868784,-0.99662906,0.082039945,0.005447591,-0.8966219,0.1611481,-0.040619474,-0.74384314,0.18437809,-0.05835535,-0.75930226,-0.061904807,0.03791559,-0.9372425,0.078894354,-0.03340297,-0.76158524,0.14711666,-0.063001856,-0.58661246,0.14288367,-0.06199412,-0.7333557,-0.123605125,-0.003279157,-0.8816846,0.04740054,-0.07292194,-0.69435877,0.10607157,-0.07143033,-0.51305836,0.100053966,-0.047201455,-0.6904196,-0.17777374,-0.045315467,-0.81543046,-0.016387982,-0.091151305,-0.678451,0.051813737,-0.082227774,-0.53211665,0.06060175,-0.05727079
